TotalFundingAmount	CbRank	Name Startup	ShortDescription	Location	Categories	HeadquartersRegions	FoundedDate	Founders	OperationStatus	FundingStatus	LastFundingType	NumberOfEmployees	LegalName	IpoStatus	CompanyType	Website	Facebook	Linkedin	Twitter	Email	PhoneNumber	Data e hora da Captura	URL
$210K	51,216	Holos	Holos is an AR/VR education and training platform	" Madison,  Wisconsin,  United States, "	" Augmented Reality, Education, Operating Systems, Virtual Reality"		Jun 2016		Active		Grant	1-10	Holos, Inc.	Private		" holos.io "	https://www.facebook.com/holosvr	https://www.linkedin.com/company/17944488/	https://www.twitter.com/holosvr	hello@holos.io		26/01/2020 11:58:12	https://www.crunchbase.com/organization/holos-2
	597,502	AtendendoVocê Tecnologia	AtendendoVocê Tecnologia offers technology solutions and tools to reduce telephony and CRM costs.	" Manaus,  Amazonas,  Brazil, "	" CRM, Information Technology, Mobile, Web Development"				Active					Private		" tecnologia.atendendovoce.com.br/ "	https://www.facebook.com/atendendovocetecnologia/		https://twitter.com/atendendovoce	tecnologia@atendendovoce.com.br		26/01/2020 11:59:04	https://www.crunchbase.com/organization/atendendovoc%C3%AA-tecnologia
	842,956	We Internet Solution	WE INTERNET SOLUTION offers AMAZON, a satellite internet-based project for remote mainland state municipalities.	" Manaus,  Amazonas,  Brazil, "	" Internet, Project Management"				Active					Private								26/01/2020 11:59:47	https://www.crunchbase.com/organization/we-internet-solution
	712,018	WebMaDeWeb	WebMaDeWeb is a full-service internet marketing company that offers professional website design, SEO, and social media marketing services.	" Brasil,  Sao Paulo,  Brazil, "	" SEO, Social Media Marketing, Web Development"				Active					Private								27/01/2020 12:00:29	https://www.crunchbase.com/organization/webmadeweb
	794,493	Olsys-Pontus	Olsys-Pontus is a startup of the technology sector in telephony & internet products.	" Manaus,  Amazonas,  Brazil, "	" B2B, B2C, Consumer, Marketing, Sales"		Apr 2016		Active			1-10	Olsys-Pontus S/A	Private								27/01/2020 12:01:14	https://www.crunchbase.com/organization/olsys-pontus
	701,875	Dieta do Chef	Dieta do Chef offers delivery of meals focused on food re-education and weight loss.		" Delivery, Food and Beverage, Food Delivery"				Active					Private		" www.dietadochefdelivery.dlvr.com.br "	https://www.facebook.com/Dieta-do-Chef-358166807967252/	https://www.linkedin.com/company/dietadochef/		atendimento@dietadochef.com.br	+55 92 93347-8784	27/01/2020 12:01:30	https://www.crunchbase.com/organization/dieta-do-chef
	340,185	Dreamkid Studio	Dreamkid Studio is a studio that develops and disseminates digital content with playful and educational content for children.	" Manaus,  Amazonas,  Brazil, "	" Children, Digital Entertainment, Education, Video Games"		2015		Active			1-10		Private		" dreamkidstudio.com "	https://www.facebook.com/pg/dreamkidstudio/	https://www.linkedin.com/company/dreamkid-studio/	https://twitter.com/dreamkid_studio	contato@dreamkidstudio.com		27/01/2020 12:02:23	https://www.crunchbase.com/organization/dreamkid-studio
	755,492	Pescador de Cupom	Pescador de Cupom is an online platform providing free discount coupons for its users.	" Manaus,  Amazonas,  Brazil, "	" Coupons, E-Commerce, Internet"				Closed					Private		" www.pescadordecupom.com.br/ "	https://pt-br.facebook.com/pescador.cupom					27/01/2020 12:03:07	https://www.crunchbase.com/organization/pescador-de-cupom
	753,385	SWX Hands On	SWX Hands On focuses on developing a taxi monitoring and safety system.	" Manaus,  Amazonas,  Brazil, "	" Health Care, Software, Taxi Service"		Nov 2013		Active			1-10		Private		" www.swx.net.br/ "						27/01/2020 12:04:10	https://www.crunchbase.com/organization/swx-hands-on
	764,858	PicTrust	PicTrust protect photos and connects them securely to corporate networks.	" Manaus,  Amazonas,  Brazil, "	" Document Preparation, Photo Sharing, Photography"				Active					Private		" www.pictrust.com.br/ "			https://twitter.com/pictrust			27/01/2020 12:04:54	https://www.crunchbase.com/organization/pictrust
	842,143	Expertze	Expertze is a digital platform to find creative professionals and projects.	" Manaus,  Amazonas,  Brazil, "	" Advertising, Digital Marketing, Professional Services"				Active			1-10		Private		" blog.expertze.com.br/lp "			https://twitter.com/Expertze			27/01/2020 12:05:43	https://www.crunchbase.com/organization/expertze
	833,122	Trevo lances	Trevo lances is an online auction site where users place bids to participate in daily auctions on various items.	" Manaus,  Amazonas,  Brazil, "	" Auctions, E-Commerce, Internet, Online Auctions"				Active					Private					https://twitter.com/Trevolances/media			27/01/2020 12:06:31	https://www.crunchbase.com/organization/trevo-lances
	833,014	Votos Mania	Votos Mania is an online platform that enables users to win prizes by voting.		" Information Technology, Internet, Online Portals"				Active					Private		" www.votosmania.com.br/ "	https://www.facebook.com/votos.mania					27/01/2020 12:07:13	https://www.crunchbase.com/organization/votos-mania
	822,027	Uirapuru Viagens e Eventos	UIRAPURU VIAGENS is a Brazilian startup that provides corporate travel services.	" Manaus,  Amazonas,  Brazil, "	" Travel"		Feb 10, 2014		Active			1-10		Private					https://twitter.com/uirapuruviagens			27/01/2020 12:07:58	https://www.crunchbase.com/organization/uirapuru-viagens-e-eventos
	623,081	Tá Na Obra	Tá Na Obra is a peer-to-peer mobile and web application that enables its users to advertise and hire construction equipment in Brazil.	" Manaus,  Amazonas,  Brazil, "	" Construction, Internet, Mobile, Web Apps"		2014		Active			1-10		Private		" www.tanaobra.com.br/ "	https://www.facebook.com/tanaobra/		http://www.twitter.com/tanaobra	genesissystems.global@gmail.com		27/01/2020 12:08:47	https://www.crunchbase.com/organization/t%C3%A1-na-obra
	349,975	Rekko	Rekko is a technology company focused on turning more browsers into leads and customers.	" Atlanta,  Georgia,  United States, "	" Advertising, E-Commerce, Information Technology"				Active			11-50		Private		" rekko.com/ "		http://www.linkedin.com/company/convert				27/01/2020 12:09:40	https://www.crunchbase.com/organization/rekko
	727,862	QRPoint	QRPoint offers a web system and an app that simplifies and help HR companies automate their processes and be more productive.	" Salvador,  Sao Paulo,  Brazil, "	" Human Resources, Information Technology, Management Information Systems, Office Administration"		2016		Active			1-10		Private			https://www.facebook.com/qrpoint/	https://www.linkedin.com/company/facileinovacao/about/				27/01/2020 12:10:36	https://www.crunchbase.com/organization/qrpoint
	534,667	Expers Club	Expers Club offers a tool that helps bars and restaurants increase their revenue through customer loyalty and average ticket.		" Apps, Restaurants, Software"		2018		Active			1-10		Private		" www.expersclub.com "	https://www.facebook.com/expersclub/	https://www.linkedin.com/company/expers-club/				27/01/2020 12:11:28	https://www.crunchbase.com/organization/expers-club
	221,265	Musio	Musio is a portal for dissemination of author / independent artists, focusing on simplicity and quality in the content posted.	" Vitória Da Conquista,  Bahia,  Brazil, "	" Media and Entertainment, Music, Music Label"				Active					Private		" musio.net.br/ "	https://www.facebook.com/musiobr/		https://twitter.com/musiobrasil			27/01/2020 12:12:18	https://www.crunchbase.com/organization/musio
	840,135	LE'GO Casting	LE'GO Casting is a tool that enables professionals to find targeted work opportunities in the entertainment and communication industries.	" Salvador,  Sao Paulo,  Brazil, "	" Communications Infrastructure, Media and Entertainment"		2011		Active			1-10		Private				https://www.linkedin.com/company/le'go-casting?trk=hb_tab_compy_id_2972627				27/01/2020 12:13:03	https://www.crunchbase.com/organization/le-go-casting
	560,934	Geo Referência	Geo Referência offers to its segment of clients, adequate solutions for the service demand in the Environmental, Mining, and Mapping areas.	" Salvador,  Sao Paulo,  Brazil, "	" Environmental Consulting, Mapping Services, Mining"		2012		Active			1-10		Private		" www.portalgeoreferencia.com.br "	https://www.facebook.com/pg/portalgeoreferencia	https://www.linkedin.com/company/georefer%C3%AAncia/?trk=nav_account_sub_nav_company_admin		contato@portalgeoreferencia.com.br		27/01/2020 12:14:00	https://www.crunchbase.com/organization/geo-refer%C3%AAncia
	263,081	Conexa	Conexa is a unbundled attorney representation services law firm in Las Vegas, Nevada.	" Las Vegas,  Nevada,  United States, "	" Consulting, Legal"				Active			1-10		Private		" Conexa-llc.com "	http://www.facebook.com/Conexa-LLC-Discount-Divorce-Annulment-Living-Trust-and-Bankruptcy-Lawyer/211715662196831		http://twitter.com/ConexaLlc	conexa.llc@gmail.com	702.420.7052	27/01/2020 12:14:21	https://www.crunchbase.com/organization/conexa-llc
	585,306	Chapp	CHAPP is an app that gives you the platform to share and promote your own Challenges and those fascinating you.	" Schwäbisch Gmünd,  Baden-Wurttemberg,  Germany, "	" Apps"				Active				CHAPP GmbH	Private		" chappapp.com "	https://www.facebook.com/chappapp		https://twitter.com/chappapp			27/01/2020 12:15:16	https://www.crunchbase.com/organization/chapp
	680,869	CLVBE	CLVBE is a local influence platform that connects local brands and influencers to create digital content.	" Salvador,  Sao Paulo,  Brazil, "	" Advertising, Brand Marketing, Content, Digital Media, Marketing"		2015		Active			1-10		Private		" www.clvbe.com.br "	https://www.facebook.com/clvbedigitalinfluence/	https://www.linkedin.com/company/clvbe/	https://twitter.com/clvbe	contato@clvbe.com.br		27/01/2020 12:16:52	https://www.crunchbase.com/organization/clvbe
	175,866	Huggy	Huggy is a customer service digital platform whose mission is to make digital service simpler, more complete, intelligent, and innovative.	" Feira De Santana,  Bahia,  Brazil, "	" Computer, Digital Marketing, Marketing, Software"		2015		Active			101-250		Private		" huggy.io "	https://www.facebook.com/pg/huggy.io	https://www.linkedin.com/company/huggy.io	https://twitter.com/HuggyBrasil	contato@huggy.io	+55 11 4933-7882	27/01/2020 12:17:15	https://www.crunchbase.com/organization/huggy
	653,919	Aion WebPlaces	Aion WebPlaces is a website development platform that enables its users to skip various stages of the construction process of a site.	" Salvador,  Sao Paulo,  Brazil, "	" Web Development"				Active			1-10		Private		" www.aionwebplaces.com.br/ "			https://twitter.com/aionwebplaces	contato@aionwebplaces.com.br		27/01/2020 12:18:00	https://www.crunchbase.com/organization/aion-webplaces
	133,124	ZigPay	Zigpay is the most innovative platform for the entertainment market	" São Paulo,  Sao Paulo,  Brazil, "	" Apps, Finance, FinTech, Mobile Payments, Payments"		Oct 14, 2016		Active			51-100	Zigpay Meios de Pagamento SA	Private		" zigpay.com.br/ "	https://www.facebook.com/zigpay/	https://www.linkedin.com/company/zigpay/		support@zigpay.com.br		27/01/2020 12:18:51	https://www.crunchbase.com/organization/zig-pay
	391,487	Cubos	Cubos delivers technological solutions, developing web platforms, native applications for mobile phones, tablets, and smartwatches.	" Moema,  Para,  Brazil, "	" Apps, Computer, Information Technology, Software"		2013		Active			101-250		Private		" cubos.io/ "	https://www.facebook.com/pg/cubos.io	https://www.linkedin.com/company/cubos-tecnologia			71 99945-4352	27/01/2020 12:19:11	https://www.crunchbase.com/organization/cubos
	707,752	Eu Quero Novidade	Eu Quero Novidade offers an app that allows to find the product in the stores closest to the user.	" Salvador,  Sao Paulo,  Brazil, "	" Apps, E-Commerce, Search Engine"				Active					Private		" www.euqueronovidade.com/ "	https://www.facebook.com/pg/euqueronovidade			contato@euqueronovidade.com		27/01/2020 12:19:57	https://www.crunchbase.com/organization/eu-quero-novidade
	483,128	Editora Viva	Editora Viva is a platform of knowledge that specializes in the conversion, publication and commercialization of digital content.	" Salvador,  Sao Paulo,  Brazil, "	" Content Creators, Digital Media, Education"				Active			1-10		Private		" www.editoraviva.com.br/ "	https://www.facebook.com/vivaeditora			contato@editraviva.com.br	+55 (71) 3500.8795	27/01/2020 12:20:15	https://www.crunchbase.com/organization/editora-viva
	256,798	Onde Fui Roubado	Onde Fui Roubado is a collaborative social network focused on complaints of people and warning users and the government.	" Salvador,  Sao Paulo,  Brazil, "	" Social Media Management"		2012		Active			1-10		Private		" ondefuiroubado.com.br "	http://www.facebook.com/ondefuiroubado	https://www.linkedin.com/company/onde-fui-roubado/about/	http://www.twitter.com/ondefuiroubado	ondefuiroubado@gmail.com		27/01/2020 12:21:10	https://www.crunchbase.com/organization/onde-fui-roubado
	605,230	Dossier Digital	Dossier Digital helps teach low-income kids to develop smartphone applications for businesses, teaching students to learn coding.	" Bahia,  Bahia,  Brazil, "	" Education"				Active					Private		" dossierdigital.ws/ "	https://www.facebook.com/DossierDigital/	https://www.linkedin.com/company/400990?trk=tyah	https://twitter.com/dossierdigital	contato@dossierdigital.ws	+557133538361	27/01/2020 12:21:29	https://www.crunchbase.com/organization/dossier-digital
	649,182	Brunian	Brunian develops and markets software and other technology products in the area of health sciences with main focus on Parkinson's disease.	" Salvador,  Sao Paulo,  Brazil, "	" Health Care, Software"		2011		Active			1-10		Private		" www.brunian.com/ "			https://twitter.com/Brunian_			27/01/2020 12:22:17	https://www.crunchbase.com/organization/brunian
	765,790	AionPhotos	AionPhotos, an online platform, enables photographers to share photos of their customers so that they can select the pictures they want.	" Salvador,  Sao Paulo,  Brazil, "	" Apps, Photo Sharing, Photography"		May 26, 2012		Active			1-10		Private		" www.aionphotos.com/ "	https://www.facebook.com/AionPhotos		https://twitter.com/aionphotos	contato@aionphotos.com		27/01/2020 12:23:05	https://www.crunchbase.com/organization/aionphotos
	425,473	Seu Menu	Seu Menu develops a mobile app for food delivery.	" Vitória Da Conquista,  Bahia,  Brazil, "	" Apps, E-Commerce, Food and Beverage, Food Delivery, Mobile, Restaurants"		Jan 9, 2016		Active			11-50		Private		" seu.menu/vitoria-da-conquista/ "	https://www.facebook.com/seumenu/	https://www.linkedin.com/company/seu-menu/about/		seumenubr@gmail.com	+55 77 3421-8688	27/01/2020 12:23:25	https://www.crunchbase.com/organization/seu-menu
